manufacturer,model_name,category,screen_size,screen,ram,storage,operating_system,operating_system_version,weight,price,cpu_brand,cpu_speed,cpu_name,gpu_brand,gpu_name,screen_type
MSI,GP72VR Leopard,Gaming,"17.3""",Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Windows,10,2.7,1486.77,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
Dell,Latitude 3580,Notebook,"15.6""",Full HD 1920x1080,8GB,1TB HDD,Windows,10,2.06,955.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
HP,15-bs012nv (i7-7500U/8GB/1TB/Radeon,Notebook,"15.6""",Full HD 1920x1080,8GB,1TB HDD,Windows,10,2.1,745.0,Intel,2.7,Core i7 7500U ,AMD,Radeon 530,Not Touchscreen
HP,ProBook 650,Notebook,"14.0""",1366x768,8GB,256GB SSD,Windows,10,2.31,1124.0,Intel,2.6,Core i5 7300U ,Intel,HD Graphics 620,Not Touchscreen
Toshiba,Tecra Z50-D-10E,Notebook,"15.6""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.0,1258.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
Acer,Spin 5,2 in 1 Convertible,"13.3""",IPS Panel Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Windows,10,1.6,999.0,Intel,1.6,Core i5 8250U ,Intel,UHD Graphics 620,Touchscreen
Dell,Vostro 5568,Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.18,795.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
Acer,Swift 7,Ultrabook,"13.3""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.12,989.0,Intel,1.2,Core i5 7Y54 ,Intel,HD Graphics 615,Not Touchscreen
Microsoft,Surface Laptop,Ultrabook,"13.5""",Touchscreen 2256x1504,8GB,256GB SSD,Windows,10 S,1.252,1867.85,Intel,2.8,Core i7 7600U ,Intel,Iris Plus Graphics 640,Touchscreen
Lenovo,IdeaPad 320-15ABR,Notebook,"15.6""",1366x768,8GB,1TB HDD,Windows,10,2.2,429.0,AMD,3.6,A12-Series 9720P ,AMD,Radeon R7,Not Touchscreen
Acer,Aspire E5-576G,Notebook,"15.6""",Full HD 1920x1080,8GB,1TB HDD,Windows,10,2.23,742.0,Intel,2.7,Core i7 7500U ,Nvidia,GeForce 940MX,Not Touchscreen
Dell,Inspiron 5370,Ultrabook,"13.3""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.4,931.88,Intel,1.8,Core i7 8550U ,AMD,Radeon 530,Not Touchscreen
HP,ProBook 470,Notebook,"17.3""",IPS Panel Full HD 1920x1080,8GB,1TB HDD,Windows,10,2.5,914.0,Intel,1.6,Core i5 8250U ,Nvidia,GeForce 930MX,Not Touchscreen
Lenovo,ThinkPad T470s,Ultrabook,"14.0""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.32,1499.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
Dell,Inspiron 5570,Notebook,"15.6""",Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Windows,10,2.2,719.0,Intel,1.6,Core i5 8250U ,AMD,Radeon 530,Not Touchscreen
Lenovo,Yoga 720-15IKB,2 in 1 Convertible,"15.6""",IPS Panel Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Windows,10,2.0,1299.0,Intel,2.8,Core i7 7700HQ ,Intel,HD Graphics 630,Touchscreen
Asus,TP501UA-CJ131T (i5-7200U/8GB/1TB/W10),2 in 1 Convertible,"15.6""",Touchscreen 1366x768,8GB,1TB HDD,Windows,10,2.2,739.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 520,Touchscreen
Toshiba,Tecra Z50-C-144,Notebook,"15.6""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.2,1399.0,Intel,2.5,Core i7 6500U ,Intel,HD Graphics 520,Not Touchscreen
Acer,Aspire E5-576G,Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.2,832.0,Intel,2.7,Core i7 7500U ,Nvidia,GeForce 940MX,Not Touchscreen
Lenovo,Yoga 520-14IKB,2 in 1 Convertible,"14.0""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.74,899.0,Intel,1.6,Core i5 8250U ,Intel,UHD Graphics 620,Not Touchscreen
Toshiba,Portege Z30-C-16L,Ultrabook,"13.3""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.2,1363.0,Intel,2.5,Core i7 6500U ,Intel,HD Graphics 520,Not Touchscreen
Dell,Inspiron 5379,2 in 1 Convertible,"13.3""",Full HD / Touchscreen 1920x1080,8GB,1TB HDD,Windows,10,1.55,659.0,Intel,1.6,Core i5 8250U ,Intel,UHD Graphics 620,Touchscreen
Lenovo,IdeaPad 110-15ISK,Notebook,"15.6""",1366x768,8GB,1TB HDD,Windows,10,2.29,459.0,Intel,2.3,Core i3 6100U ,Intel,HD Graphics 520,Not Touchscreen
Dell,XPS 13,Ultrabook,"13.3""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.23,1399.0,Intel,1.6,Core i5 8250U ,Intel,UHD Graphics 620,Not Touchscreen
HP,ProBook 450,Notebook,"15.6""",Full HD 1920x1080,8GB,1TB HDD,Windows,10,2.1,794.0,Intel,1.6,Core i5 8250U ,Intel,UHD Graphics 620,Not Touchscreen
Lenovo,ThinkPad Yoga,2 in 1 Convertible,"13.3""",IPS Panel Full HD / Touchscreen 1920x1080,8GB,512GB SSD,Windows,10,1.37,2025.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Touchscreen
Lenovo,Thinkpad T470p,Notebook,"14.0""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.7,1474.0,Intel,2.5,Core i5 7300HQ ,Intel,HD Graphics 630,Not Touchscreen
Dell,Latitude 5289,2 in 1 Convertible,"12.5""",Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Windows,10,1.34,1670.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Touchscreen
HP,Spectre x360,2 in 1 Convertible,"13.3""",IPS Panel 4K Ultra HD / Touchscreen 3840x2160,8GB,256GB SSD,Windows,10,1.29,1499.0,Intel,1.6,Core i5 8250U ,Intel,UHD Graphics 620,Touchscreen
Lenovo,ThinkPad 13,Notebook,"13.3""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.44,960.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
HP,EliteBook 850,Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.84,1219.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Not Touchscreen
Toshiba,Satellite Pro,Notebook,"15.6""",1366x768,8GB,128GB SSD,Windows,10,2.0,793.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
MSI,GL72M 7REX,Gaming,"17.3""",Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Windows,10,2.7,1348.48,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050 Ti,Not Touchscreen
Dell,Precision 3520,Workstation,"15.6""",Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Windows,10,2.06,1763.0,Intel,2.8,Core i7 7700HQ ,Nvidia,Quadro M620,Touchscreen
Lenovo,V310-15IKB (i5-7200U/8GB/1TB,Notebook,"15.6""",Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Windows,10,1.9,813.0,Intel,2.5,Core i5 7200U ,AMD,R17M-M1-70,Not Touchscreen
Asus,FX753VD-GC007T (i7-7700HQ/8GB/1TB,Gaming,"17.3""",Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Windows,10,3.0,1168.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050,Not Touchscreen
Dell,Latitude 5490,Ultrabook,"14.0""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.6,1149.0,Intel,1.6,Core i5 8250U ,Intel,UHD Graphics 620,Not Touchscreen
HP,Probook 440,Notebook,"14.0""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.63,1031.0,Intel,1.8,Core i7 8550U ,Nvidia,GeForce 930MX,Not Touchscreen
HP,EliteBook 850,Ultrabook,"15.6""",Full HD 1920x1080,8GB,512GB SSD,Windows,10,1.84,1389.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Not Touchscreen
HP,Omen 17-an012dx,Gaming,"17.3""",IPS Panel Full HD 1920x1080,12GB,1TB HDD,Windows,10,3.74,1749.0,Intel,2.8,Core i7 7700HQ ,AMD,Radeon RX 580,Not Touchscreen
Asus,ZenBook Flip,2 in 1 Convertible,"15.6""",Full HD / Touchscreen 1920x1080,12GB,512GB SSD +  2TB HDD,Windows,10,2.26,1099.0,Intel,2.7,Core i7 7500U ,Nvidia,GeForce GT 940MX,Touchscreen
Asus,ZenBook Pro,Notebook,"15.6""",IPS Panel 4K Ultra HD 3840x2160,12GB,128GB SSD +  1TB HDD,Windows,10,2.06,1299.0,Intel,2.6,Core i7 6700HQ ,Intel,HD Graphics 530,Not Touchscreen
Asus,Rog GL753VD-GC082T,Gaming,"17.3""",Full HD 1920x1080,12GB,128GB SSD +  1TB HDD,Windows,10,2.2,1369.9,Intel,2.5,Core i5 7300HQ ,Nvidia,GeForce GTX 1050,Not Touchscreen
Acer,Aspire 5,Notebook,"15.6""",IPS Panel 1366x768,12GB,1TB HDD,Windows,10,2.2,693.99,Intel,1.6,Core i5 8250U ,Nvidia,GeForce MX130,Not Touchscreen
HP,Omen 17-an006nv,Gaming,"17.3""",IPS Panel Full HD 1920x1080,12GB,1TB HDD,Windows,10,3.78,1699.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
Lenovo,Thinkpad T460s,Ultrabook,"14.0""",IPS Panel Quad HD+ 2560x1440,12GB,256GB SSD,Windows,10,1.4,1858.0,Intel,2.6,Core i7 6600U ,Intel,HD Graphics 520,Not Touchscreen
Dell,Inspiron 7378,2 in 1 Convertible,"13.3""",IPS Panel Full HD / Touchscreen 1920x1080,12GB,256GB SSD,Windows,10,1.6,1299.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Touchscreen
HP,Pavilion Power,Notebook,"15.6""",IPS Panel Full HD 1920x1080,12GB,128GB SSD +  1TB HDD,Windows,10,2.21,1327.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050,Not Touchscreen
Dell,Inspiron 3567,Notebook,"15.6""",1366x768,12GB,1TB HDD,Windows,10,2.25,649.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
Lenovo,ThinkPad T460s,Ultrabook,"14.0""",Full HD 1920x1080,12GB,512GB SSD,Windows,7,1.4,2299.0,Intel,2.6,Core i7 6600U ,Intel,HD Graphics 520,Not Touchscreen
Dell,Inspiron 7579,2 in 1 Convertible,"15.6""",IPS Panel Full HD / Touchscreen 1920x1080,12GB,512GB SSD,Windows,10,2.19,1299.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Touchscreen
Lenovo,IdeaPad 320-15ABR,Notebook,"15.6""",Full HD 1920x1080,12GB,512GB SSD,Windows,10,2.2,949.0,AMD,3.6,A12-Series 9720P ,AMD,Radeon 530,Not Touchscreen
Acer,Aspire F5-573G-510L,Notebook,"15.6""",Full HD 1920x1080,12GB,128GB SSD +  1TB HDD,Windows,10,2.4,1009.0,Intel,2.5,Core i5 7200U ,Nvidia,GeForce GTX 950M,Not Touchscreen
Asus,Q524UQ-BHI7T15 (i7-7500U/12GB/2TB/GeForce,2 in 1 Convertible,"15.6""",Full HD / Touchscreen 1920x1080,12GB,2TB HDD,Windows,10,2.3,839.0,Intel,2.7,Core i7 7500U ,Nvidia,GeForce 940MX,Touchscreen
Acer,SP315-51 (i7-7500U/12GB/1TB/FHD/W10),Notebook,"15.6""",IPS Panel Full HD / Touchscreen 1920x1080,12GB,1TB HDD,Windows,10,2.15,659.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Touchscreen
Dell,Inspiron 7773,2 in 1 Convertible,"17.3""",Full HD / Touchscreen 1920x1080,12GB,1TB HDD,Windows,10,2.77,999.0,Intel,1.6,Core i5 8250U ,Nvidia,GeForce 150MX,Touchscreen
Dell,Inspiron 5567,Notebook,"15.6""",1366x768,12GB,1TB HDD,Windows,10,2.3,713.07,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Not Touchscreen
HP,Omen 15-ce007nv,Gaming,"15.6""",IPS Panel Full HD 1920x1080,12GB,128GB SSD +  1TB HDD,Windows,10,2.62,1249.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050,Not Touchscreen
HP,Omen 15-ce006nv,Gaming,"17.3""",Full HD 1920x1080,12GB,1TB HDD,Windows,10,2.62,1799.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
Lenovo,IdeaPad 320-15ABR,Notebook,"15.6""",Full HD 1920x1080,12GB,2TB HDD,Windows,10,2.2,899.0,AMD,3.6,A12-Series 9720P ,AMD,Radeon 530,Not Touchscreen
HP,Omen 17-w207nv,Gaming,"17.3""",Full HD 1920x1080,12GB,256GB SSD +  1TB HDD,Windows,10,3.35,1999.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1070,Not Touchscreen
Lenovo,Thinkpad T460s,Ultrabook,"14.0""",IPS Panel Full HD 1920x1080,12GB,256GB SSD,Windows,10,1.4,1673.0,Intel,2.6,Core i7 6600U ,Intel,HD Graphics 520,Not Touchscreen
Lenovo,Ideapad 320-15IKBR,Notebook,"15.6""",Touchscreen 1366x768,12GB,1TB HDD,Windows,10,2.2,609.0,Intel,1.8,Core i7 8550U ,Intel,HD Graphics 620,Touchscreen
HP,ProBook 450,Notebook,"15.6""",Full HD 1920x1080,16GB,512GB SSD,Windows,10,2.1,1159.0,Intel,1.8,Core i7 8550U ,Intel,UHD Graphics 620,Not Touchscreen
Lenovo,Thinkpad X1,Ultrabook,"14.0""",IPS Panel 2560x1440,16GB,1TB SSD,Windows,10,1.13,2625.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Not Touchscreen
Asus,Rog GL702VS-GC095T,Gaming,"17.3""",Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,2.9,2122.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1070,Not Touchscreen
Asus,ZenBook UX430UN,Ultrabook,"14.0""",Full HD 1920x1080,16GB,512GB SSD,Windows,10,1.3,1495.0,Intel,1.8,Core i7 8550U ,Nvidia,GeForce MX150,Not Touchscreen
Asus,Rog G752VT-GC073T,Gaming,"17.3""",IPS Panel Full HD 1920x1080,16GB,128GB SSD +  1TB HDD,Windows,10,4.0,1900.0,Intel,2.6,Core i7 6700HQ ,Nvidia,GeForce GTX 970M,Not Touchscreen
Toshiba,Portege Z30-C-16P,Ultrabook,"13.3""",Full HD 1920x1080,16GB,512GB SSD,Windows,10,1.2,1747.0,Intel,2.5,Core i7 6500U ,Intel,HD Graphics 520,Not Touchscreen
Lenovo,ThinkPad P51s,Workstation,"15.6""",Full HD 1920x1080,16GB,512GB SSD,Windows,7,2.18,1855.0,Intel,2.5,Core i7 6500U ,Nvidia,Quadro M520M,Not Touchscreen
MSI,GE72MVR 7RG,Gaming,"17.3""",Full HD 1920x1080,16GB,512GB SSD +  1TB HDD,Windows,10,2.9,2415.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1070,Not Touchscreen
HP,ZBook 15,Workstation,"15.6""",Full HD 1920x1080,16GB,256GB SSD,Windows,10,2.6,2419.0,Intel,2.8,Core i7 7700HQ ,Nvidia,Quadro M2200,Not Touchscreen
Lenovo,ThinkPad X1,2 in 1 Convertible,"14.0""",Touchscreen 2560x1440,16GB,512GB SSD,Windows,10,1.42,2509.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Touchscreen
Lenovo,Thinkpad P51s,Workstation,"15.6""",IPS Panel 4K Ultra HD 3840x2160,16GB,1TB SSD,Windows,10,2.5,3299.0,Intel,2.8,Core i7 7600U ,Nvidia,Quadro M520M,Not Touchscreen
Asus,FX753VD-GC461T (i7-7700HQ/16GB/1TB,Gaming,"17.3""",Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,2.9,1529.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050,Not Touchscreen
Samsung,Notebook 9,Ultrabook,"13.3""",Full HD 1920x1080,16GB,256GB SSD,Windows,10,0.81,1649.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Not Touchscreen
Dell,Inspiron 7567,Gaming,"15.6""",4K Ultra HD 3840x2160,16GB,512GB SSD,Windows,10,2.62,1679.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050 Ti,Not Touchscreen
Lenovo,Yoga 900-13ISK,2 in 1 Convertible,"13.3""",IPS Panel Quad HD+ / Touchscreen 3200x1800,16GB,512GB SSD,Windows,10,1.3,1499.0,Intel,2.5,Core i7 6500U ,Intel,HD Graphics 520,Touchscreen
Dell,XPS 13,Ultrabook,"13.3""",IPS Panel 4K Ultra HD / Touchscreen 3840x2160,16GB,1TB SSD,Windows,10,1.21,2499.0,Intel,1.8,Core i7 8550U ,Intel,UHD Graphics 620,Touchscreen
MSI,GP72M 7REX,Gaming,"17.3""",Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,2.7,1492.8,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050 Ti,Not Touchscreen
Lenovo,IdeaPad Y700-15ISK,Gaming,"15.6""",IPS Panel Full HD 1920x1080,16GB,512GB SSD,Windows,10,3.31,1305.0,Intel,2.6,Core i7 6700HQ ,Nvidia,GeForce GTX 960,Not Touchscreen
Lenovo,Yoga 910-13IKB,2 in 1 Convertible,"14.0""",Full HD / Touchscreen 1920x1080,16GB,512GB SSD,Windows,10,1.38,1749.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Touchscreen
Toshiba,Portege Z30T-C-133,Ultrabook,"13.3""",Full HD / Touchscreen 1920x1080,16GB,512GB SSD,Windows,10,1.36,1877.0,Intel,2.5,Core i7 6500U ,Intel,HD Graphics 520,Touchscreen
MSI,GS40 Phantom,Gaming,"14.0""",Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,1.7,1769.0,Intel,2.6,Core i7 6700HQ ,Nvidia,GeForce GTX 970M,Not Touchscreen
Asus,Rog GL753VE-GC070T,Gaming,"17.3""",Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,3.0,1591.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050 Ti,Not Touchscreen
MSI,GE73VR 7RF,Gaming,"17.3""",Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,2.8,2249.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1070,Not Touchscreen
Dell,Inspiron 7577,Gaming,"15.6""",IPS Panel Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,2.65,1499.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
Lenovo,Thinkpad Yoga,2 in 1 Convertible,"14.0""",Touchscreen 2560x1440,16GB,1TB SSD,Windows,10,1.42,2824.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Touchscreen
MSI,GS63VR 7RF,Gaming,"15.6""",Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,1.8,2094.48,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
Apple,MacBook Pro,Ultrabook,"15.4""",IPS Panel Retina Display 2880x1800,16GB,256GB Flash Storage,Mac OS,X,2.04,2139.97,Intel,2.2,Core i7 ,Intel,Iris Pro Graphics,Not Touchscreen
HP,Zbook 17,Workstation,"17.3""",IPS Panel Full HD 1920x1080,16GB,256GB SSD,Windows,7,3.0,4389.0,Intel,2.9,Xeon E3-1535M v5 ,Nvidia,Quadro M2000M,Not Touchscreen
HP,Spectre x360,2 in 1 Convertible,"13.3""",IPS Panel 4K Ultra HD / Touchscreen 3840x2160,16GB,1TB SSD,Windows,10,1.29,2449.0,Intel,1.8,Core i7 8550U ,Intel,UHD Graphics 620,Touchscreen
Asus,Zenbook Flip,Ultrabook,"13.3""",Full HD / Touchscreen 1920x1080,16GB,512GB SSD,Windows,10,1.1,1748.9,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Touchscreen
MSI,GE63VR 7RF,Gaming,"15.6""",IPS Panel Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,2.8,2099.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1070,Not Touchscreen
Acer,Predator 17,Gaming,"17.3""",IPS Panel Full HD 1920x1080,16GB,128GB SSD +  1TB HDD,Windows,10,4.2,1935.0,Intel,2.6,Core i7 6700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
Lenovo,Legion Y520-15IKBN,Gaming,"15.6""",IPS Panel Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,2.5,1179.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050 Ti,Not Touchscreen
Dell,Latitude 7280,Ultrabook,"12.5""",Full HD 1920x1080,16GB,256GB SSD,Windows,10,1.18,1859.0,Intel,2.8,Core i7 7600U ,Intel,HD Graphics 620,Not Touchscreen
MSI,GE63VR 7RE,Gaming,"15.6""",IPS Panel Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,2.4,1799.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
Lenovo,Thinkpad P50,Notebook,"15.6""",4K Ultra HD 3840x2160,16GB,512GB SSD,Windows,7,2.5,2370.0,Intel,2.7,Core i7 6820HQ ,Nvidia,Quadro M2000M,Not Touchscreen
Asus,Rog Strix,Gaming,"15.6""",Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,2.2,2449.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1070,Not Touchscreen
Lenovo,ThinkPad 13,Notebook,"13.3""",IPS Panel Full HD 1920x1080,16GB,512GB SSD,Windows,10,1.4,1499.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Not Touchscreen
Asus,FX502VM-AS73 (i7-7700HQ/16GB/1TB,Notebook,"15.6""",Full HD 1920x1080,16GB,128GB SSD +  1TB HDD,Windows,10,2.2,1749.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
MSI,GS73VR Stealth,Gaming,"17.3""",IPS Panel Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,2.43,1948.99,Intel,2.6,Core i7 6700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
Toshiba,Tecra A50-C-21G,Notebook,"15.6""",IPS Panel Full HD 1920x1080,16GB,512GB SSD,Windows,10,2.4,1403.0,Intel,2.5,Core i7 6500U ,Nvidia,GeForce 930M,Not Touchscreen
Asus,ROG Strix,Gaming,"17.3""",Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,2.9,1949.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
Razer,Blade Pro,Gaming,"14.0""",Full HD 1920x1080,16GB,512GB SSD,Windows,10,1.95,2899.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
Dell,Inspiron 7773,Notebook,"17.3""",Full HD / Touchscreen 1920x1080,16GB,512GB SSD,Windows,10,2.77,1549.0,Intel,1.8,Core i7 8550U ,Nvidia,GeForce 150MX,Touchscreen
MSI,GE72VR Apache,Gaming,"17.3""",Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,2.7,1598.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
Dell,XPS 15,Notebook,"15.6""",4K Ultra HD / Touchscreen 3840x2160,16GB,512GB SSD,Windows,10,2.06,2027.42,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050,Touchscreen
Samsung,Notebook 9,2 in 1 Convertible,"15.0""",Full HD / Touchscreen 1920x1080,16GB,256GB SSD,Windows,10,1.71,1799.0,Intel,2.7,Core i7 7500U ,AMD,Radeon 540,Touchscreen
Dell,Inspiron 5567,Notebook,"15.6""",Full HD 1920x1080,16GB,256GB SSD,Windows,10,2.3,1181.27,Intel,2.7,Core i7 7500U ,AMD,Radeon R7 M445,Not Touchscreen
Dell,Latitude 5590,Ultrabook,"15.6""",Full HD 1920x1080,16GB,512GB SSD +  256GB SSD,Windows,10,1.88,1607.96,Intel,1.9,Core i7 8650U ,Intel,UHD Graphics 620,Not Touchscreen
Lenovo,Legion Y520-15IKBN,Gaming,"15.6""",IPS Panel Full HD 1920x1080,16GB,256GB SSD +  2TB HDD,Windows,10,2.4,1129.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050 Ti,Not Touchscreen
Razer,Blade Pro,Gaming,"14.0""",Full HD 1920x1080,16GB,1TB SSD,Windows,10,1.95,3499.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
Lenovo,Yoga 920-13IKB,2 in 1 Convertible,"13.9""",IPS Panel 4K Ultra HD / Touchscreen 3840x2160,16GB,512GB SSD,Windows,10,1.4,2099.0,Intel,1.8,Core i7 8550U ,Intel,UHD Graphics 620,Touchscreen
Dell,Inspiron 7559,Gaming,"15.6""",IPS Panel Touchscreen / 4K Ultra HD 3840x2160,16GB,128GB SSD +  1TB HDD,Windows,10,2.72,1099.0,Intel,2.6,Core i7 6700HQ ,Nvidia,GeForce GTX 960M,Touchscreen
Lenovo,ThinkPad Yoga,Netbook,"12.5""",IPS Panel Full HD / Touchscreen 1920x1080,16GB,512GB SSD,Windows,10,1.3,1650.0,Intel,2.5,Core i7 6500U ,Intel,HD Graphics 520,Touchscreen
Dell,Precision 7720,Workstation,"17.3""",Full HD 1920x1080,16GB,256GB SSD,Windows,10,3.42,2884.86,Intel,2.9,Core i7 7820HQ ,Nvidia,Quadro M1200,Not Touchscreen
MSI,GS60 Ghost,Gaming,"15.6""",Full HD 1920x1080,16GB,128GB SSD +  1TB HDD,Windows,10,1.91,2153.37,Intel,2.6,Core i7 6700HQ ,Nvidia,GeForce GTX 970M,Not Touchscreen
Dell,XPS 13,Ultrabook,"13.3""",Quad HD+ / Touchscreen 3200x1800,16GB,512GB SSD,Windows,10,1.2,2680.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Touchscreen
Asus,Rog G752VS-BA171T,Gaming,"17.3""",IPS Panel Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,4.3,2350.0,Intel,2.6,Core i7 6700HQ ,Nvidia,GeForce GTX 1070,Not Touchscreen
Dell,XPS 13,Ultrabook,"13.3""",Touchscreen / Quad HD+ 3200x1800,16GB,512GB SSD,Windows,10,1.2,1869.0,Intel,1.8,Core i7 8550U ,Intel,UHD Graphics 620,Touchscreen
Lenovo,Legion Y520-15IKBN,Gaming,"15.6""",IPS Panel Full HD 1920x1080,16GB,256GB SSD,Windows,10,2.5,1079.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050 Ti,Not Touchscreen
